Trade_Date,Exchange,Sett Type,Scrip_Name,Order_Type,Qty,Mkt_Price,Mkt Value,Squp/Del,Brok_Amt,Net Amt,Product,Aggregated_Taxes
10-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,135,501.0,67635.0,D,507.26,-68314.04,Cash,171.77999999999997
10-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,365,501.0,182865.0,D,1371.49,-184700.87,Cash,464.38000000000005
10-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,365,501.0,182865.0,D,1371.49,-184700.87,Cash,464.38000000000005
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,100,132.4,13240.0,D,99.3,-13388.09,Cash,48.790000000000006
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,100,132.4,13240.0,D,99.3,-13388.09,Cash,48.790000000000006
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,11,132.5,1457.5,D,10.93,-1473.79,Cash,5.36
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,11,132.5,1457.5,D,10.93,-1473.79,Cash,5.36
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,56,132.95,7445.2,D,55.84,-7528.46,Cash,27.42
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,56,132.95,7445.2,D,55.84,-7528.46,Cash,27.42
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,195,133.0,25935.0,D,194.51,-26224.96,Cash,95.45
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,195,133.0,25935.0,D,194.51,-26224.96,Cash,95.45
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,138,133.0,18354.0,D,137.66,-18559.19,Cash,67.53
10-Nov-23,BSE,,ANUH PHARMA LTD.,B,138,133.0,18354.0,D,137.66,-18559.19,Cash,67.53
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,168,356.15,59833.2,D,448.75,59241.49,Cash,142.96
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,50,356.1,17805.0,D,133.54,17628.92,Cash,42.540000000000006
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,10,356.1,3561.0,D,26.71,3525.79,Cash,8.5
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,65,356.05,23143.25,D,173.57,22914.39,Cash,55.29
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,50,356.05,17802.5,D,133.52,17626.44,Cash,42.540000000000006
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,10,356.0,3560.0,D,26.7,3524.8,Cash,8.5
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,5,356.0,1780.0,D,13.35,1762.39,Cash,4.26
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,10,356.0,3560.0,D,26.7,3524.8,Cash,8.5
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,5,356.0,1780.0,D,13.35,1762.39,Cash,4.26
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,100,356.0,35600.0,D,267.0,35247.93,Cash,85.07000000000001
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,19,356.0,6764.0,D,50.73,6697.09,Cash,16.18
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,2,356.0,712.0,D,5.34,704.97,Cash,1.69
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,10,356.0,3560.0,D,26.7,3524.8,Cash,8.5
12-Nov-23,NSE,,JK TYRE & INDUSTRIES LTD,S,41,356.0,14596.0,D,109.47,14451.67,Cash,34.86
12-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,20,504.0,10080.0,D,75.6,-10181.19,Cash,25.590000000000003
12-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,30,504.0,15120.0,D,113.4,-15271.8,Cash,38.4
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,810,143.95,116599.5,D,874.5,115315.12,Cash,409.88
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,810,143.95,116599.5,D,874.5,115315.12,Cash,409.88
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,4,143.95,575.8,D,4.32,569.45,Cash,2.03
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,4,143.95,575.8,D,4.32,569.45,Cash,2.03
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,25,143.95,3598.75,D,26.99,3559.12,Cash,12.64
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,25,143.95,3598.75,D,26.99,3559.12,Cash,12.64
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,23,504.05,11593.15,D,86.95,-11709.54,Cash,29.44
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,23,504.05,11593.15,D,86.95,-11709.54,Cash,29.44
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,187,504.05,94257.35,D,706.93,-95203.65,Cash,239.37
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,187,504.05,94257.35,D,706.93,-95203.65,Cash,239.37
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.05,504.05,D,3.78,-509.11,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.05,504.05,D,3.78,-509.11,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,289,504.05,145670.45,D,1092.53,-147132.92,Cash,369.93999999999994
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,289,504.05,145670.45,D,1092.53,-147132.92,Cash,369.93999999999994
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,14,503.55,7049.7,D,52.87,-7120.49,Cash,17.919999999999998
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,14,503.55,7049.7,D,52.87,-7120.49,Cash,17.919999999999998
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,503.6,2014.4,D,15.11,-2034.64,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,503.6,2014.4,D,15.11,-2034.64,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.6,503.6,D,3.78,-508.66,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.6,503.6,D,3.78,-508.66,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,503.65,2014.6,D,15.11,-2034.84,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,503.65,2014.6,D,15.11,-2034.84,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.65,503.65,D,3.78,-508.71,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.65,503.65,D,3.78,-508.71,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,503.7,2014.8,D,15.11,-2035.04,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,503.7,2014.8,D,15.11,-2035.04,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.7,503.7,D,3.78,-508.76,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.7,503.7,D,3.78,-508.76,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.85,503.85,D,3.78,-508.91,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.85,503.85,D,3.78,-508.91,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.85,503.85,D,3.78,-508.91,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.85,503.85,D,3.78,-508.91,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.85,1007.7,D,7.56,-1017.81,Cash,2.5500000000000003
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.85,1007.7,D,7.56,-1017.81,Cash,2.5500000000000003
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.9,2519.5,D,18.9,-2544.8,Cash,6.3999999999999995
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,5,503.9,2519.5,D,18.9,-2544.8,Cash,6.3999999999999995
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,503.95,503.95,D,3.78,-509.01,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.95,1007.9,D,7.56,-1018.01,Cash,2.5500000000000003
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,503.95,1007.9,D,7.56,-1018.01,Cash,2.5500000000000003
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.0,504.0,D,3.78,-509.06,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.0,504.0,D,3.78,-509.06,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,7,504.05,3528.35,D,26.46,-3563.76,Cash,8.95
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,7,504.05,3528.35,D,26.46,-3563.76,Cash,8.95
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.1,504.1,D,3.78,-509.16,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.1,504.1,D,3.78,-509.16,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,504.1,2016.4,D,15.12,-2036.65,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,504.1,2016.4,D,15.12,-2036.65,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.15,504.15,D,3.78,-509.21,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.15,504.15,D,3.78,-509.21,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,6,504.15,3024.9,D,22.69,-3055.26,Cash,7.67
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,6,504.15,3024.9,D,22.69,-3055.26,Cash,7.67
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,504.15,2016.6,D,15.12,-2036.85,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,4,504.15,2016.6,D,15.12,-2036.85,Cash,5.130000000000001
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.15,504.15,D,3.78,-509.21,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.15,504.15,D,3.78,-509.21,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.15,504.15,D,3.78,-509.21,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.15,504.15,D,3.78,-509.21,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,25,504.2,12605.0,D,94.54,-12731.55,Cash,32.010000000000005
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,25,504.2,12605.0,D,94.54,-12731.55,Cash,32.010000000000005
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.25,504.25,D,3.78,-509.31,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.25,504.25,D,3.78,-509.31,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.25,504.25,D,3.78,-509.31,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.25,504.25,D,3.78,-509.31,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.25,504.25,D,3.78,-509.31,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,504.25,504.25,D,3.78,-509.31,Cash,1.28
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,3,504.25,1512.75,D,11.35,-1527.93,Cash,3.83
13-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,3,504.25,1512.75,D,11.35,-1527.93,Cash,3.83
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,140.8,14080.0,D,105.6,13924.6,Cash,49.8
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,140.8,14080.0,D,105.6,13924.6,Cash,49.8
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,140.8,14080.0,D,105.6,13924.6,Cash,49.8
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,140.8,14080.0,D,105.6,13924.6,Cash,49.8
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,1961,140.8,276108.8,D,2070.82,273061.26,Cash,976.72
13-Nov-23,BSE,,ANUH PHARMA LTD.,S,1961,140.8,276108.8,D,2070.82,273061.26,Cash,976.72
15-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,100,496.0,49600.0,D,372.0,-50097.87,Cash,125.86999999999998
15-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,200,495.0,99000.0,D,742.5,-99994.0,Cash,251.49999999999997
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,269,43.4,11674.6,D,87.56,-11791.79,Cash,29.630000000000003
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,100,43.4,4340.0,D,32.55,-4383.56,Cash,11.01
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1,43.4,43.4,D,0.33,-43.84,Cash,0.11
15-Nov-23,NSE,,NMDC STEEL LIMITED,B,1608,43.4,69787.2,D,523.4,-70487.84,Cash,177.24
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,200,160.05,32010.0,D,240.08,31656.95,Cash,112.97
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,200,160.05,32010.0,D,240.08,31656.95,Cash,112.97
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,506,160.0,80960.0,D,607.2,80067.03,Cash,285.77000000000004
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,506,160.0,80960.0,D,607.2,80067.03,Cash,285.77000000000004
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,1,160.0,160.0,D,1.2,158.24,Cash,0.56
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,1,160.0,160.0,D,1.2,158.24,Cash,0.56
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,160.0,16000.0,D,120.0,15823.53,Cash,56.470000000000006
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,160.0,16000.0,D,120.0,15823.53,Cash,56.470000000000006
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,1,160.0,160.0,D,1.2,158.24,Cash,0.56
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,1,160.0,160.0,D,1.2,158.24,Cash,0.56
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,35,160.0,5600.0,D,42.0,5538.24,Cash,19.759999999999998
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,35,160.0,5600.0,D,42.0,5538.24,Cash,19.759999999999998
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,15,160.0,2400.0,D,18.0,2373.52,Cash,8.479999999999999
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,15,160.0,2400.0,D,18.0,2373.52,Cash,8.479999999999999
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,50,160.0,8000.0,D,60.0,7911.76,Cash,28.240000000000002
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,50,160.0,8000.0,D,60.0,7911.76,Cash,28.240000000000002
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,30,160.0,4800.0,D,36.0,4747.07,Cash,16.93
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,30,160.0,4800.0,D,36.0,4747.07,Cash,16.93
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,200,160.0,32000.0,D,240.0,31647.06,Cash,112.94000000000001
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,200,160.0,32000.0,D,240.0,31647.06,Cash,112.94000000000001
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,50,160.0,8000.0,D,60.0,7911.76,Cash,28.240000000000002
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,50,160.0,8000.0,D,60.0,7911.76,Cash,28.240000000000002
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,160.0,16000.0,D,120.0,15823.53,Cash,56.470000000000006
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,160.0,16000.0,D,120.0,15823.53,Cash,56.470000000000006
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,25,160.0,4000.0,D,30.0,3955.89,Cash,14.110000000000001
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,25,160.0,4000.0,D,30.0,3955.89,Cash,14.110000000000001
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,160.0,16000.0,D,120.0,15823.53,Cash,56.470000000000006
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,100,160.0,16000.0,D,120.0,15823.53,Cash,56.470000000000006
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,180,160.0,28800.0,D,216.0,28482.36,Cash,101.64
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,180,160.0,28800.0,D,216.0,28482.36,Cash,101.64
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,180,160.0,28800.0,D,216.0,28482.36,Cash,101.64
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,180,160.0,28800.0,D,216.0,28482.36,Cash,101.64
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,50,160.0,8000.0,D,60.0,7911.76,Cash,28.240000000000002
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,50,160.0,8000.0,D,60.0,7911.76,Cash,28.240000000000002
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,177,160.0,28320.0,D,212.4,28007.64,Cash,99.96
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,177,160.0,28320.0,D,212.4,28007.64,Cash,99.96
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,230,159.5,36685.0,D,275.14,36280.27,Cash,129.59
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,230,159.5,36685.0,D,275.14,36280.27,Cash,129.59
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,500,159.2,79600.0,D,597.0,78721.65,Cash,281.35
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,500,159.2,79600.0,D,597.0,78721.65,Cash,281.35
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,1,159.15,159.15,D,1.19,157.4,Cash,0.56
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,1,159.15,159.15,D,1.19,157.4,Cash,0.56
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,43,159.1,6841.3,D,51.31,6765.79,Cash,24.200000000000003
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,43,159.1,6841.3,D,51.31,6765.79,Cash,24.200000000000003
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,236,159.0,37524.0,D,281.43,37109.89,Cash,132.68
16-Nov-23,BSE,,ANUH PHARMA LTD.,S,236,159.0,37524.0,D,281.43,37109.89,Cash,132.68
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,509.95,509.95,D,3.82,-515.06,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,509.95,509.95,D,3.82,-515.06,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,8,509.95,4079.6,D,30.6,-4120.54,Cash,10.34
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,8,509.95,4079.6,D,30.6,-4120.54,Cash,10.34
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,18,509.95,9179.1,D,68.84,-9271.26,Cash,23.32
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,18,509.95,9179.1,D,68.84,-9271.26,Cash,23.32
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,509.95,1019.9,D,7.65,-1030.13,Cash,2.58
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,509.95,1019.9,D,7.65,-1030.13,Cash,2.58
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,71,510.0,36210.0,D,271.58,-36573.5,Cash,91.92
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,71,510.0,36210.0,D,271.58,-36573.5,Cash,91.92
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,8,510.5,4084.0,D,30.63,-4124.99,Cash,10.36
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,8,510.5,4084.0,D,30.63,-4124.99,Cash,10.36
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,18,510.65,9191.7,D,68.94,-9283.96,Cash,23.32
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,18,510.65,9191.7,D,68.94,-9283.96,Cash,23.32
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,510.65,1021.3,D,7.66,-1031.54,Cash,2.58
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,2,510.65,1021.3,D,7.66,-1031.54,Cash,2.58
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.65,510.65,D,3.83,-515.77,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,3,510.8,1532.4,D,11.49,-1547.76,Cash,3.87
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,3,510.8,1532.4,D,11.49,-1547.76,Cash,3.87
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.95,510.95,D,3.83,-516.07,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,510.95,510.95,D,3.83,-516.07,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,31,510.95,15839.45,D,118.8,-15998.43,Cash,40.18
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,31,510.95,15839.45,D,118.8,-15998.43,Cash,40.18
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,18,511.0,9198.0,D,68.99,-9290.33,Cash,23.340000000000003
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,18,511.0,9198.0,D,68.99,-9290.33,Cash,23.340000000000003
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,10,511.05,5110.5,D,38.33,-5161.81,Cash,12.98
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,10,511.05,5110.5,D,38.33,-5161.81,Cash,12.98
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,511.05,511.05,D,3.83,-516.17,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,511.05,511.05,D,3.83,-516.17,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,511.05,511.05,D,3.83,-516.17,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,1,511.05,511.05,D,3.83,-516.17,Cash,1.29
16-Nov-23,NSE,,UNIVERSAL CABLES LTD,B,223,509.0,113507.0,D,851.3,-114646.65,Cash,288.34999999999997
